0.48949841018248796,0.7940850275883794,78.44124715260659,r
1.1954777199250102,0.3066115883354734,7621.671251253509,g
-0.5833323727955937,0.1928529590175483,1948.8225314096542,r
0.38456665148414376,0.19969267102778504,665.6178502685907,r
-0.17708368771754504,0.8333331546673426,1526.9962723859576,r
2.90606695029093,0.8989529537837406,2836.4254109849494,g
-0.4448306623379827,0.14893258836072193,3028.934703675803,r
-0.3068030234117031,0.080756132230655,3858.519392884315,r
7.267895167933785,0.45570199290573415,9154.081603017483,g
0.1237657550754547,0.061406866211697005,5878.433643162202,r
-0.22003316458969116,0.15655969821534801,184.01330514911905,r
3.831707835985422,0.5228245160754754,9885.684095702782,g
0.09451320644602774,0.5129068234069157,6590.02738124417,r
-0.5008638314660191,0.11009586797657517,4087.3261402207713,r
-0.15240879483962058,0.25593032323965326,708.6523060948168,r
2.6350145726410505,0.1431366727697441,3853.393681645723,g
2.9789801676306844,0.9648129168781063,865.24052523854,g
2.330742697801268,0.36549262943379623,1699.4153829873255,g
2.179314286756837,0.9861667578867165,3370.711820746635,g
-0.575078355916202,0.41920899449932336,2032.2684197554963,r
2.072315258996236,0.29564906919962086,7751.094581764912,g
-0.226808455660367,0.08215773855994252,346.29959310393923,r
5.24037396185112,0.3129503781495606,8399.71718212615,g
0.6807402007285833,0.1717704922845627,803.1804777760793,r
3.9653991872362258,0.3882347577448876,8990.84357841377,g
-0.09149847026450635,0.08540599803813709,855.8190107757274,r
3.616638877366972,0.678933965836514,3973.5791990788657,g
1.2068993693780303,0.673273345343409,5673.1210457786865,g
0.4415140566480875,0.27762733558351477,4371.330592800195,r
-0.9349820323435426,0.20056043176745303,9466.695456950487,r
-0.507761481393087,0.012199513688752342,7756.912041593073,r
0.10428188779639007,0.7051249693475354,9737.684730705796,r
0.5183892434006572,0.2686903474995312,3396.1510354923475,r
0.6411376311478257,0.6016201206847194,7561.008444006088,r
0.5686195455198884,0.17398830465717688,1936.436815318817,r
-0.79273599283787,0.560846231075983,2817.1363214042967,r
